Date,Open,High,Low,Close,Adj Close,Volume
1/14/2004,90.53125,90.714844,88.75,89.148438,63.842648,22004800
1/15/2004,89.082031,89.984375,86.328125,86.897659,62.23077,34165760
1/16/2004,86.71875,86.873436,85.50547,86.310936,61.810589,26454976
1/19/2004,86.484375,86.484375,84.15625,85.978127,61.572243,30427712
1/20/2004,86.328125,87.8125,84,84.539841,60.542236,23610944
1/21/2004,84.765625,86.71875,83.359375,84.3125,60.379436,29010368
1/22/2004,84.375,86.640625,78.958595,80.846878,57.897549,51104832
1/23/2004,81.646095,86.046875,81.25,85.332031,61.10955,36731904
1/26/2004,85.332031,85.332031,85.332031,85.332031,61.10955,0
1/27/2004,84.375,87.8125,78.421875,86.897659,62.23077,28154944
1/28/2004,86.015625,86.787498,83.4375,84.647659,60.619461,24251072
1/29/2004,83.59375,84.310158,81.258591,82.079689,58.780457,37042880
1/30/2004,84.199997,84.199997,80.867188,81.449997,58.329479,25131136
2/2/2004,81.449997,81.449997,81.449997,81.449997,58.329479,0
2/3/2004,81.875,82.1875,80.053909,81.214066,58.160538,37488448
2/4/2004,81.271095,84.201561,81.271095,83.748436,59.975479,25612352
2/5/2004,84.0625,86.625,82.8125,84.991409,60.865604,47011712
2/6/2004,84.551559,87.265625,84.394531,86.852341,62.198311,37574016
2/9/2004,87.484375,89.21875,87.196091,88.288284,63.226646,32914240
2/10/2004,88.28125,88.984375,85.782814,86.061722,61.632141,30173888
2/11/2004,86.71875,87.078125,85.078125,85.490623,61.223122,24955968
2/12/2004,85.9375,86.15625,83.046875,83.642967,59.899948,59246720
2/13/2004,83.875,84.828125,83.203125,84.003128,60.157879,40205760
2/16/2004,84.399216,84.953125,83.471092,83.6875,59.931831,27349376
2/17/2004,83.75,84.6875,83.46875,84.34375,60.401806,23235904
2/18/2004,85,85.3125,83.140625,83.615623,59.880371,26329984
2/19/2004,83.59375,83.59375,79.40625,79.785934,57.137794,36728384
2/20/2004,79.671875,81.792191,78.359375,79.142967,56.67733,52873792
2/23/2004,79.3125,80.6875,79.0625,79.420311,56.87595,31885440
2/24/2004,79.060936,79.90625,76.96875,78.810158,56.439003,41712448
2/25/2004,88.59375,88.59375,77.046875,77.614845,55.582996,28607872
2/26/2004,78.125,78.90625,75.564064,76.329689,54.662632,41546176
2/27/2004,76.40625,79.59375,75.939842,79.100784,56.647118,37689664
3/1/2004,79.65625,83.28125,79.65625,83.114845,59.521736,40953024
3/2/2004,83.114845,83.114845,83.114845,83.114845,59.521736,0
3/3/2004,82.8125,83.015625,80.46875,81.015625,58.018421,29994368
3/4/2004,81.484375,83.981247,80.676559,82.578125,59.137386,45102144
3/5/2004,82.796875,83.25547,81.644531,82.010941,58.731209,22380416
3/8/2004,82.015625,82.015625,79.6875,79.852341,57.185337,24954240
3/9/2004,91.015625,91.015625,76.09375,77.889061,55.779366,50456320
3/10/2004,77.3125,77.421875,75.783592,76.597656,54.85453,38215872
3/11/2004,76.387497,76.859375,75.078125,75.868752,54.332535,28511424
3/12/2004,76.328125,80.0625,74.609375,78.703125,56.36235,51212992
3/15/2004,80.508591,81,76.5625,77.194534,55.281982,30844672
3/16/2004,76.56797,77.8125,75.555466,77.224998,55.303783,30103616
3/17/2004,77.734375,79.995316,77.734375,78.794533,56.427803,34600128
3/18/2004,79.670311,79.6875,76.875,77.143753,55.245598,24171648
3/19/2004,77.0625,81.671875,77.03125,81.081253,58.065411,44321792
3/22/2004,81.25,81.25,78.614845,79.306252,56.794277,18716864
